,credit_card_name,card_type,reviews,reviews_clean,reviews_tokenized,reviews_no_stop,reviews_lemmatized,reviews_string
544,dbs-live-fresh-cashback,Cashback," ""Honestly a great card for students to start out with to learn how to handle credit cards as the spending limit is only $500/ month. Cashbacks are also offered on certain purchases. However, one thing to note is to not overspend the limit as you'll be charged $40! So be sure to spend carefully and check that you do not accidentally cross the $500 limit :)"", 'Application via MyInfo was seamless, 5% cashback on Visa Paywave purchases has proven to be very useful", Honestly a great card for students to start out with to learn how to handle credit cards as the spending limit is only 500 month Cashbacks are also offered on certain purchases However one thing to note is to not overspend the limit as youll be charged 40 So be sure to spend carefully and check that you do not accidentally cross the 500 limit  Application via MyInfo was seamless 5 cashback on Visa Paywave purchases has proven to be very useful,"['', 'honestly', 'a', 'great', 'card', 'for', 'students', 'to', 'start', 'out', 'with', 'to', 'learn', 'how', 'to', 'handle', 'credit', 'cards', 'as', 'the', 'spending', 'limit', 'is', 'only', '500', 'month', 'cashbacks', 'are', 'also', 'offered', 'on', 'certain', 'purchases', 'however', 'one', 'thing', 'to', 'note', 'is', 'to', 'not', 'overspend', 'the', 'limit', 'as', 'youll', 'be', 'charged', '40', 'so', 'be', 'sure', 'to', 'spend', 'carefully', 'and', 'check', 'that', 'you', 'do', 'not', 'accidentally', 'cross', 'the', '500', 'limit', 'application', 'via', 'myinfo', 'was', 'seamless', '5', 'cashback', 'on', 'visa', 'paywave', 'purchases', 'has', 'proven', 'to', 'be', 'very', 'useful']","['honestly', 'great', 'students', 'start', 'learn', 'handle', 'credit', 'cards', 'spending', 'limit', '500', 'month', 'cashbacks', 'offered', 'certain', 'purchases', 'however', 'thing', 'note', 'overspend', 'limit', 'youll', 'charged', '40', 'sure', 'spend', 'carefully', 'check', 'accidentally', 'cross', '500', 'limit', 'application', 'via', 'myinfo', 'seamless', 'cashback', 'visa', 'paywave', 'purchases', 'proven', 'useful']","['honestly', 'great', 'student', 'start', 'learn', 'handle', 'credit', 'card', 'spend', 'limit', '500', 'month', 'cashbacks', 'offered', 'certain', 'purchase', 'however', 'thing', 'note', 'overspend', 'limit', 'youll', 'charged', '40', 'sure', 'spend', 'carefully', 'check', 'accidentally', 'cross', '500', 'limit', 'application', 'via', 'myinfo', 'seamless', 'cashback', 'visa', 'paywave', 'purchase', 'proven', 'useful']",honestly great student start learn handle credit card spend limit 500 month cashbacks offered certain purchase however thing note overspend limit youll charged 40 sure spend carefully check accidentally cross 500 limit application via myinfo seamless cashback visa paywave purchase proven useful
545,dbs-live-fresh-cashback,Cashback," ""[Fee Waivers] Annual Fee waiver was almost automatic!  [Cashback Card] I use the card as my day to day card and most of my small purchases go to this. Primarily using this to tap on DBS multiplier rates. But with recent interest cuts there's not much benefits tbh. Just more convenient for me as I'm a DBS customer."", ""[Promotions and Perks] I previously had the Student version of this card and when I upgraded to the non-student version, I wasn't eligible for the S$200 cashback so that was kinda sad. So maybe don't get a credit card when you're a student I guess. They did give me $20 worth of Foodpanda vouchers though.  [Bill Payment] "", 'My first credit card right out of university, back then they were offering 10% cash back but this has since been lowered. Still my primary go-to card as I have a multiple account. Good for daily use, just that it is easy to hit the cap of $20 cash back per category, which many others have commented her. Easy to request for fee waiver, just go to the live chat and it would be waived within a few minutes.", Fee Waivers Annual Fee waiver was almost automatic  Cashback Card I use the card as my day to day card and most of my small purchases go to this Primarily using this to tap on DBS multiplier rates But with recent interest cuts theres not much benefits tbh Just more convenient for me as Im a DBS customer Promotions and Perks I previously had the Student version of this card and when I upgraded to the nonstudent version I wasnt eligible for the S200 cashback so that was kinda sad So maybe dont get a credit card when youre a student I guess They did give me 20 worth of Foodpanda vouchers though  Bill Payment  My first credit card right out of university back then they were offering 10 cash back but this has since been lowered Still my primary goto card as I have a multiple account Good for daily use just that it is easy to hit the cap of 20 cash back per category which many others have commented her Easy to request for fee waiver just go to the live chat and it would be waived within a few minutes,"['', 'fee', 'waivers', 'annual', 'fee', 'waiver', 'was', 'almost', 'automatic', 'cashback', 'card', 'i', 'use', 'the', 'card', 'as', 'my', 'day', 'to', 'day', 'card', 'and', 'most', 'of', 'my', 'small', 'purchases', 'go', 'to', 'this', 'primarily', 'using', 'this', 'to', 'tap', 'on', 'dbs', 'multiplier', 'rates', 'but', 'with', 'recent', 'interest', 'cuts', 'theres', 'not', 'much', 'benefits', 'tbh', 'just', 'more', 'convenient', 'for', 'me', 'as', 'im', 'a', 'dbs', 'customer', 'promotions', 'and', 'perks', 'i', 'previously', 'had', 'the', 'student', 'version', 'of', 'this', 'card', 'and', 'when', 'i', 'upgraded', 'to', 'the', 'nonstudent', 'version', 'i', 'wasnt', 'eligible', 'for', 'the', 's200', 'cashback', 'so', 'that', 'was', 'kinda', 'sad', 'so', 'maybe', 'dont', 'get', 'a', 'credit', 'card', 'when', 'youre', 'a', 'student', 'i', 'guess', 'they', 'did', 'give', 'me', '20', 'worth', 'of', 'foodpanda', 'vouchers', 'though', 'bill', 'payment', 'my', 'first', 'credit', 'card', 'right', 'out', 'of', 'university', 'back', 'then', 'they', 'were', 'offering', '10', 'cash', 'back', 'but', 'this', 'has', 'since', 'been', 'lowered', 'still', 'my', 'primary', 'goto', 'card', 'as', 'i', 'have', 'a', 'multiple', 'account', 'good', 'for', 'daily', 'use', 'just', 'that', 'it', 'is', 'easy', 'to', 'hit', 'the', 'cap', 'of', '20', 'cash', 'back', 'per', 'category', 'which', 'many', 'others', 'have', 'commented', 'her', 'easy', 'to', 'request', 'for', 'fee', 'waiver', 'just', 'go', 'to', 'the', 'live', 'chat', 'and', 'it', 'would', 'be', 'waived', 'within', 'a', 'few', 'minutes']","['fee', 'waivers', 'annual', 'fee', 'waiver', 'almost', 'automatic', 'cashback', 'day', 'day', 'small', 'purchases', 'go', 'primarily', 'tap', 'dbs', 'multiplier', 'rates', 'recent', 'interest', 'cuts', 'theres', 'much', 'benefits', 'tbh', 'convenient', 'im', 'dbs', 'customer', 'promotions', 'perks', 'previously', 'student', 'version', 'upgraded', 'nonstudent', 'version', 'wasnt', 'eligible', 's200', 'cashback', 'kinda', 'sad', 'maybe', 'dont', 'credit', 'youre', 'student', 'guess', 'give', '20', 'worth', 'foodpanda', 'vouchers', 'though', 'bill', 'payment', 'first', 'credit', 'right', 'university', 'offering', '10', 'cash', 'since', 'lowered', 'still', 'primary', 'goto', 'multiple', 'account', 'daily', 'easy', 'hit', 'cap', '20', 'cash', 'per', 'category', 'many', 'others', 'commented', 'easy', 'request', 'fee', 'waiver', 'go', 'live', 'chat', 'would', 'waived', 'within', 'minutes']","['fee', 'waiver', 'annual', 'fee', 'waiver', 'almost', 'automatic', 'cashback', 'day', 'day', 'small', 'purchase', 'go', 'primarily', 'tap', 'dbs', 'multiplier', 'rate', 'recent', 'interest', 'cut', 'there', 'much', 'benefit', 'tbh', 'convenient', 'im', 'dbs', 'customer', 'promotion', 'perk', 'previously', 'student', 'version', 'upgraded', 'nonstudent', 'version', 'wasnt', 'eligible', 's200', 'cashback', 'kinda', 'sad', 'maybe', 'dont', 'credit', 'youre', 'student', 'guess', 'give', '20', 'worth', 'foodpanda', 'voucher', 'though', 'bill', 'payment', 'first', 'credit', 'right', 'university', 'offering', '10', 'cash', 'since', 'lowered', 'still', 'primary', 'goto', 'multiple', 'account', 'daily', 'easy', 'hit', 'cap', '20', 'cash', 'per', 'category', 'many', 'others', 'commented', 'easy', 'request', 'fee', 'waiver', 'go', 'live', 'chat', 'would', 'waived', 'within', 'minute']",fee waiver annual fee waiver almost automatic cashback day day small purchase go primarily tap dbs multiplier rate recent interest cut there much benefit tbh convenient im dbs customer promotion perk previously student version upgraded nonstudent version wasnt eligible s200 cashback kinda sad maybe dont credit youre student guess give 20 worth foodpanda voucher though bill payment first credit right university offering 10 cash since lowered still primary goto multiple account daily easy hit cap 20 cash per category many others commented easy request fee waiver go live chat would waived within minute
546,dbs-live-fresh-cashback,Cashback," 'Too many rules to game the cash back plus a minimum spend of $600, not advised for big purchases as there’s a $20 cap per category. Good for day to day use if your small purchases amount is high, minus an avg public transportation cost at $100, you’ll still have to spend another $500 split into various categories.", Too many rules to game the cash back plus a minimum spend of 600 not advised for big purchases as there’s a 20 cap per category Good for day to day use if your small purchases amount is high minus an avg public transportation cost at 100 you’ll still have to spend another 500 split into various categories,"['', 'too', 'many', 'rules', 'to', 'game', 'the', 'cash', 'back', 'plus', 'a', 'minimum', 'spend', 'of', '600', 'not', 'advised', 'for', 'big', 'purchases', 'as', 'there', 's', 'a', '20', 'cap', 'per', 'category', 'good', 'for', 'day', 'to', 'day', 'use', 'if', 'your', 'small', 'purchases', 'amount', 'is', 'high', 'minus', 'an', 'avg', 'public', 'transportation', 'cost', 'at', '100', 'you', 'll', 'still', 'have', 'to', 'spend', 'another', '500', 'split', 'into', 'various', 'categories']","['many', 'rules', 'game', 'cash', 'plus', 'minimum', 'spend', '600', 'advised', 'big', 'purchases', '20', 'cap', 'per', 'category', 'day', 'day', 'small', 'purchases', 'amount', 'high', 'minus', 'avg', 'public', 'transportation', 'cost', '100', 'still', 'spend', 'another', '500', 'split', 'various', 'categories']","['many', 'rule', 'game', 'cash', 'plus', 'minimum', 'spend', '600', 'advised', 'big', 'purchase', '20', 'cap', 'per', 'category', 'day', 'day', 'small', 'purchase', 'amount', 'high', 'minus', 'avg', 'public', 'transportation', 'cost', '100', 'still', 'spend', 'another', '500', 'split', 'various', 'category']",many rule game cash plus minimum spend 600 advised big purchase 20 cap per category day day small purchase amount high minus avg public transportation cost 100 still spend another 500 split various category
547,dbs-live-fresh-cashback,Cashback," ""After trying so many cashback cards, this is the best cashback card based on our family's spending.  Pros: - Minimum monthly spend of $600 is not too high - Easy tracking as transactions based on transaction date, not posting date. - Also easy tracking as spending is based on calendar month, not statement month "", ""[Promotions and Perks] They used to give out plenty of promotions for the card which was great until they started to not give out plenty of promotion which isn't so great.  But overall, I think that it's a pretty standard go-to credit card i'll recommend to people who aren't doing a ton of grocery shopping"", 'I have this card for many years. The min spend of $600 is still manageable. If you do alot of paywave and online transactions, this card will work for you. DBS has live chat so it is easy to contact them instead of calling.", After trying so many cashback cards this is the best cashback card based on our familys spending  Pros  Minimum monthly spend of 600 is not too high  Easy tracking as transactions based on transaction date not posting date  Also easy tracking as spending is based on calendar month not statement month  Promotions and Perks They used to give out plenty of promotions for the card which was great until they started to not give out plenty of promotion which isnt so great  But overall I think that its a pretty standard goto credit card ill recommend to people who arent doing a ton of grocery shopping I have this card for many years The min spend of 600 is still manageable If you do alot of paywave and online transactions this card will work for you DBS has live chat so it is easy to contact them instead of calling,"['', 'after', 'trying', 'so', 'many', 'cashback', 'cards', 'this', 'is', 'the', 'best', 'cashback', 'card', 'based', 'on', 'our', 'familys', 'spending', 'pros', 'minimum', 'monthly', 'spend', 'of', '600', 'is', 'not', 'too', 'high', 'easy', 'tracking', 'as', 'transactions', 'based', 'on', 'transaction', 'date', 'not', 'posting', 'date', 'also', 'easy', 'tracking', 'as', 'spending', 'is', 'based', 'on', 'calendar', 'month', 'not', 'statement', 'month', 'promotions', 'and', 'perks', 'they', 'used', 'to', 'give', 'out', 'plenty', 'of', 'promotions', 'for', 'the', 'card', 'which', 'was', 'great', 'until', 'they', 'started', 'to', 'not', 'give', 'out', 'plenty', 'of', 'promotion', 'which', 'isnt', 'so', 'great', 'but', 'overall', 'i', 'think', 'that', 'its', 'a', 'pretty', 'standard', 'goto', 'credit', 'card', 'ill', 'recommend', 'to', 'people', 'who', 'arent', 'doing', 'a', 'ton', 'of', 'grocery', 'shopping', 'i', 'have', 'this', 'card', 'for', 'many', 'years', 'the', 'min', 'spend', 'of', '600', 'is', 'still', 'manageable', 'if', 'you', 'do', 'alot', 'of', 'paywave', 'and', 'online', 'transactions', 'this', 'card', 'will', 'work', 'for', 'you', 'dbs', 'has', 'live', 'chat', 'so', 'it', 'is', 'easy', 'to', 'contact', 'them', 'instead', 'of', 'calling']","['trying', 'many', 'cashback', 'cards', 'best', 'cashback', 'based', 'familys', 'spending', 'pros', 'minimum', 'monthly', 'spend', '600', 'high', 'easy', 'tracking', 'transactions', 'based', 'transaction', 'date', 'posting', 'date', 'easy', 'tracking', 'spending', 'based', 'calendar', 'month', 'statement', 'month', 'promotions', 'perks', 'used', 'give', 'plenty', 'promotions', 'great', 'started', 'give', 'plenty', 'promotion', 'isnt', 'great', 'overall', 'think', 'pretty', 'standard', 'goto', 'credit', 'ill', 'recommend', 'people', 'arent', 'ton', 'grocery', 'shopping', 'many', 'years', 'min', 'spend', '600', 'still', 'manageable', 'alot', 'paywave', 'online', 'transactions', 'work', 'dbs', 'live', 'chat', 'easy', 'contact', 'instead', 'calling']","['trying', 'many', 'cashback', 'card', 'best', 'cashback', 'based', 'family', 'spend', 'pro', 'minimum', 'monthly', 'spend', '600', 'high', 'easy', 'tracking', 'transaction', 'based', 'transaction', 'date', 'posting', 'date', 'easy', 'tracking', 'spend', 'based', 'calendar', 'month', 'statement', 'month', 'promotion', 'perk', 'used', 'give', 'plenty', 'promotion', 'great', 'started', 'give', 'plenty', 'promotion', 'isnt', 'great', 'overall', 'think', 'pretty', 'standard', 'goto', 'credit', 'ill', 'recommend', 'people', 'arent', 'ton', 'grocery', 'shopping', 'many', 'year', 'min', 'spend', '600', 'still', 'manageable', 'alot', 'paywave', 'online', 'transaction', 'work', 'dbs', 'live', 'chat', 'easy', 'contact', 'instead', 'calling']",trying many cashback card best cashback based family spend pro minimum monthly spend 600 high easy tracking transaction based transaction date posting date easy tracking spend based calendar month statement month promotion perk used give plenty promotion great started give plenty promotion isnt great overall think pretty standard goto credit ill recommend people arent ton grocery shopping many year min spend 600 still manageable alot paywave online transaction work dbs live chat easy contact instead calling
548,dbs-live-fresh-cashback,Cashback, 'Applied for the Live Fresh Student Card  Pros - Get cashback on MRT rides -> I use this card now whenever travelling  - Get cashback on retail stuff  - No minimum spend or no minimum salary   , Applied for the Live Fresh Student Card  Pros  Get cashback on MRT rides  I use this card now whenever travelling   Get cashback on retail stuff   No minimum spend or no minimum salary   ,"['', 'applied', 'for', 'the', 'live', 'fresh', 'student', 'card', 'pros', 'get', 'cashback', 'on', 'mrt', 'rides', 'i', 'use', 'this', 'card', 'now', 'whenever', 'travelling', 'get', 'cashback', 'on', 'retail', 'stuff', 'no', 'minimum', 'spend', 'or', 'no', 'minimum', 'salary', '']","['applied', 'live', 'fresh', 'student', 'pros', 'cashback', 'mrt', 'rides', 'whenever', 'travelling', 'cashback', 'retail', 'stuff', 'minimum', 'spend', 'minimum', 'salary']","['applied', 'live', 'fresh', 'student', 'pro', 'cashback', 'mrt', 'ride', 'whenever', 'travelling', 'cashback', 'retail', 'stuff', 'minimum', 'spend', 'minimum', 'salary']",applied live fresh student pro cashback mrt ride whenever travelling cashback retail stuff minimum spend minimum salary
549,dbs-live-fresh-cashback,Cashback," '[Customer Service] [Cashback Card] Easy to set up as a fresh grad, cashback is decent.. useful if you do a lot of online transactions!!", Customer Service Cashback Card Easy to set up as a fresh grad cashback is decent useful if you do a lot of online transactions,"['', 'customer', 'service', 'cashback', 'card', 'easy', 'to', 'set', 'up', 'as', 'a', 'fresh', 'grad', 'cashback', 'is', 'decent', 'useful', 'if', 'you', 'do', 'a', 'lot', 'of', 'online', 'transactions']","['customer', 'service', 'cashback', 'easy', 'set', 'fresh', 'grad', 'cashback', 'decent', 'useful', 'lot', 'online', 'transactions']","['customer', 'service', 'cashback', 'easy', 'set', 'fresh', 'grad', 'cashback', 'decent', 'useful', 'lot', 'online', 'transaction']",customer service cashback easy set fresh grad cashback decent useful lot online transaction
550,dbs-live-fresh-cashback,Cashback," 'Been using this card for 2 years now. Apart for the capped categories, this card serves my daily needs.", Been using this card for 2 years now Apart for the capped categories this card serves my daily needs,"['', 'been', 'using', 'this', 'card', 'for', '2', 'years', 'now', 'apart', 'for', 'the', 'capped', 'categories', 'this', 'card', 'serves', 'my', 'daily', 'needs']","['2', 'years', 'apart', 'capped', 'categories', 'serves', 'daily', 'needs']","['2', 'year', 'apart', 'capped', 'category', 'serf', 'daily', 'need']",2 year apart capped category serf daily need
551,dbs-live-fresh-cashback,Cashback," 'I have the student version, and it\'s supposed to be targeted towards ""millennial expenditure"". However, it is really hard to hit spending target (GV, starbucks expenditure) and get a decent cashback for it. I think there are better cards out there to consider like the citi cashback+ card", I have the student version and its supposed to be targeted towards millennial expenditure However it is really hard to hit spending target GV starbucks expenditure and get a decent cashback for it I think there are better cards out there to consider like the citi cashback card,"['', 'i', 'have', 'the', 'student', 'version', 'and', 'its', 'supposed', 'to', 'be', 'targeted', 'towards', 'millennial', 'expenditure', 'however', 'it', 'is', 'really', 'hard', 'to', 'hit', 'spending', 'target', 'gv', 'starbucks', 'expenditure', 'and', 'get', 'a', 'decent', 'cashback', 'for', 'it', 'i', 'think', 'there', 'are', 'better', 'cards', 'out', 'there', 'to', 'consider', 'like', 'the', 'citi', 'cashback', 'card']","['student', 'version', 'supposed', 'targeted', 'towards', 'millennial', 'expenditure', 'however', 'really', 'hard', 'hit', 'spending', 'target', 'gv', 'starbucks', 'expenditure', 'decent', 'cashback', 'think', 'better', 'cards', 'consider', 'citi', 'cashback']","['student', 'version', 'supposed', 'targeted', 'towards', 'millennial', 'expenditure', 'however', 'really', 'hard', 'hit', 'spend', 'target', 'gv', 'starbucks', 'expenditure', 'decent', 'cashback', 'think', 'better', 'card', 'consider', 'citi', 'cashback']",student version supposed targeted towards millennial expenditure however really hard hit spend target gv starbucks expenditure decent cashback think better card consider citi cashback
552,dbs-live-fresh-cashback,Cashback," ""Pros -  [Promotions and Perks] It's widely accepted and there are many promotions and perks, such as the various cashback campaigns with Shopback.   [Fee Waivers] Fee waiver requests can be made through the automated phone system, saving time. They ar"", ""Great 'starter' card for those who just graduated with an average income and spend online and offline using the card. The lower min (compared to others) of $600 before getting 5% cash rebate seems to be quite helpful as I often max out in at least 1 categories, been using it for transport too. Overall, I would recommend this, tie it your multiplier account for payments and collect additional interest. I also pair it with another unlimited cash back card from citibank or stan chart once I max out the rebates from this."", 'A good credit card to use starting out, as minimum spend is relatively low and as others have mentioned, it complements the requirements for the DBS multiplier account to qualify for higher interest rates. Cashback is decent, with sufficient benefits in certain dining and entertainment areas. Not the best in terms of rewards, I would recommend upgrading to other cards once your minimum spend qualifies for cards such as Citi cashback or miles cards.", Pros   Promotions and Perks Its widely accepted and there are many promotions and perks such as the various cashback campaigns with Shopback   Fee Waivers Fee waiver requests can be made through the automated phone system saving time They ar Great starter card for those who just graduated with an average income and spend online and offline using the card The lower min compared to others of 600 before getting 5 cash rebate seems to be quite helpful as I often max out in at least 1 categories been using it for transport too Overall I would recommend this tie it your multiplier account for payments and collect additional interest I also pair it with another unlimited cash back card from citibank or stan chart once I max out the rebates from this A good credit card to use starting out as minimum spend is relatively low and as others have mentioned it complements the requirements for the DBS multiplier account to qualify for higher interest rates Cashback is decent with sufficient benefits in certain dining and entertainment areas Not the best in terms of rewards I would recommend upgrading to other cards once your minimum spend qualifies for cards such as Citi cashback or miles cards,"['', 'pros', 'promotions', 'and', 'perks', 'its', 'widely', 'accepted', 'and', 'there', 'are', 'many', 'promotions', 'and', 'perks', 'such', 'as', 'the', 'various', 'cashback', 'campaigns', 'with', 'shopback', 'fee', 'waivers', 'fee', 'waiver', 'requests', 'can', 'be', 'made', 'through', 'the', 'automated', 'phone', 'system', 'saving', 'time', 'they', 'ar', 'great', 'starter', 'card', 'for', 'those', 'who', 'just', 'graduated', 'with', 'an', 'average', 'income', 'and', 'spend', 'online', 'and', 'offline', 'using', 'the', 'card', 'the', 'lower', 'min', 'compared', 'to', 'others', 'of', '600', 'before', 'getting', '5', 'cash', 'rebate', 'seems', 'to', 'be', 'quite', 'helpful', 'as', 'i', 'often', 'max', 'out', 'in', 'at', 'least', '1', 'categories', 'been', 'using', 'it', 'for', 'transport', 'too', 'overall', 'i', 'would', 'recommend', 'this', 'tie', 'it', 'your', 'multiplier', 'account', 'for', 'payments', 'and', 'collect', 'additional', 'interest', 'i', 'also', 'pair', 'it', 'with', 'another', 'unlimited', 'cash', 'back', 'card', 'from', 'citibank', 'or', 'stan', 'chart', 'once', 'i', 'max', 'out', 'the', 'rebates', 'from', 'this', 'a', 'good', 'credit', 'card', 'to', 'use', 'starting', 'out', 'as', 'minimum', 'spend', 'is', 'relatively', 'low', 'and', 'as', 'others', 'have', 'mentioned', 'it', 'complements', 'the', 'requirements', 'for', 'the', 'dbs', 'multiplier', 'account', 'to', 'qualify', 'for', 'higher', 'interest', 'rates', 'cashback', 'is', 'decent', 'with', 'sufficient', 'benefits', 'in', 'certain', 'dining', 'and', 'entertainment', 'areas', 'not', 'the', 'best', 'in', 'terms', 'of', 'rewards', 'i', 'would', 'recommend', 'upgrading', 'to', 'other', 'cards', 'once', 'your', 'minimum', 'spend', 'qualifies', 'for', 'cards', 'such', 'as', 'citi', 'cashback', 'or', 'miles', 'cards']","['pros', 'promotions', 'perks', 'widely', 'accepted', 'many', 'promotions', 'perks', 'various', 'cashback', 'campaigns', 'shopback', 'fee', 'waivers', 'fee', 'waiver', 'requests', 'made', 'automated', 'phone', 'system', 'saving', 'time', 'ar', 'great', 'starter', 'graduated', 'average', 'income', 'spend', 'online', 'offline', 'lower', 'min', 'compared', 'others', '600', 'getting', 'cash', 'rebate', 'seems', 'quite', 'helpful', 'often', 'max', 'least', 'categories', 'transport', 'overall', 'would', 'recommend', 'tie', 'multiplier', 'account', 'payments', 'collect', 'additional', 'interest', 'pair', 'another', 'unlimited', 'cash', 'citibank', 'stan', 'chart', 'max', 'rebates', 'credit', 'starting', 'minimum', 'spend', 'relatively', 'low', 'others', 'mentioned', 'complements', 'requirements', 'dbs', 'multiplier', 'account', 'qualify', 'higher', 'interest', 'rates', 'cashback', 'decent', 'sufficient', 'benefits', 'certain', 'dining', 'entertainment', 'areas', 'best', 'terms', 'rewards', 'would', 'recommend', 'upgrading', 'cards', 'minimum', 'spend', 'qualifies', 'cards', 'citi', 'cashback', 'miles', 'cards']","['pro', 'promotion', 'perk', 'widely', 'accepted', 'many', 'promotion', 'perk', 'various', 'cashback', 'campaign', 'shopback', 'fee', 'waiver', 'fee', 'waiver', 'request', 'made', 'automated', 'phone', 'system', 'saving', 'time', 'ar', 'great', 'starter', 'graduated', 'average', 'income', 'spend', 'online', 'offline', 'lower', 'min', 'compared', 'others', '600', 'getting', 'cash', 'rebate', 'seems', 'quite', 'helpful', 'often', 'max', 'least', 'category', 'transport', 'overall', 'would', 'recommend', 'tie', 'multiplier', 'account', 'payment', 'collect', 'additional', 'interest', 'pair', 'another', 'unlimited', 'cash', 'citibank', 'stan', 'chart', 'max', 'rebate', 'credit', 'starting', 'minimum', 'spend', 'relatively', 'low', 'others', 'mentioned', 'complement', 'requirement', 'dbs', 'multiplier', 'account', 'qualify', 'higher', 'interest', 'rate', 'cashback', 'decent', 'sufficient', 'benefit', 'certain', 'dining', 'entertainment', 'area', 'best', 'term', 'reward', 'would', 'recommend', 'upgrading', 'card', 'minimum', 'spend', 'qualifies', 'card', 'citi', 'cashback', 'mile', 'card']",pro promotion perk widely accepted many promotion perk various cashback campaign shopback fee waiver fee waiver request made automated phone system saving time ar great starter graduated average income spend online offline lower min compared others 600 getting cash rebate seems quite helpful often max least category transport overall would recommend tie multiplier account payment collect additional interest pair another unlimited cash citibank stan chart max rebate credit starting minimum spend relatively low others mentioned complement requirement dbs multiplier account qualify higher interest rate cashback decent sufficient benefit certain dining entertainment area best term reward would recommend upgrading card minimum spend qualifies card citi cashback mile card
553,dbs-live-fresh-cashback,Cashback," 'It did complement well with the dbs multiplier card before the rate became worse. but overall, as a young working adult w/o commitment. It is good enough to earn $22-$30 cashback. Sometimes it has a great deal on new card opening promotion too.", It did complement well with the dbs multiplier card before the rate became worse but overall as a young working adult wo commitment It is good enough to earn 2230 cashback Sometimes it has a great deal on new card opening promotion too,"['', 'it', 'did', 'complement', 'well', 'with', 'the', 'dbs', 'multiplier', 'card', 'before', 'the', 'rate', 'became', 'worse', 'but', 'overall', 'as', 'a', 'young', 'working', 'adult', 'wo', 'commitment', 'it', 'is', 'good', 'enough', 'to', 'earn', '2230', 'cashback', 'sometimes', 'it', 'has', 'a', 'great', 'deal', 'on', 'new', 'card', 'opening', 'promotion', 'too']","['complement', 'well', 'dbs', 'multiplier', 'rate', 'became', 'worse', 'overall', 'young', 'working', 'adult', 'wo', 'commitment', 'enough', 'earn', '2230', 'cashback', 'sometimes', 'great', 'deal', 'new', 'opening', 'promotion']","['complement', 'well', 'dbs', 'multiplier', 'rate', 'became', 'worse', 'overall', 'young', 'working', 'adult', 'wo', 'commitment', 'enough', 'earn', '2230', 'cashback', 'sometimes', 'great', 'deal', 'new', 'opening', 'promotion']",complement well dbs multiplier rate became worse overall young working adult wo commitment enough earn 2230 cashback sometimes great deal new opening promotion
554,dbs-live-fresh-cashback,Cashback, '[Promotions and Perks] [Cashback Card] One of the highest and simplest ways to attain cashback. Less emphasis on travel miles (different cards have different focus), Promotions and Perks Cashback Card One of the highest and simplest ways to attain cashback Less emphasis on travel miles different cards have different focus,"['', 'promotions', 'and', 'perks', 'cashback', 'card', 'one', 'of', 'the', 'highest', 'and', 'simplest', 'ways', 'to', 'attain', 'cashback', 'less', 'emphasis', 'on', 'travel', 'miles', 'different', 'cards', 'have', 'different', 'focus']","['promotions', 'perks', 'cashback', 'highest', 'simplest', 'ways', 'attain', 'cashback', 'less', 'emphasis', 'travel', 'miles', 'different', 'cards', 'different', 'focus']","['promotion', 'perk', 'cashback', 'highest', 'simplest', 'way', 'attain', 'cashback', 'le', 'emphasis', 'travel', 'mile', 'different', 'card', 'different', 'focus']",promotion perk cashback highest simplest way attain cashback le emphasis travel mile different card different focus
555,dbs-live-fresh-cashback,Cashback," '[Cashback Card] As a cashback card, it is really very useful. Every month, I will receive at least $40 of cashback without really doing much. I use it for my transport and everything else.  [Customer Service] Customer service is not exactly necessary for DBS. You know why? Because all of their online services are more than sufficient!", Cashback Card As a cashback card it is really very useful Every month I will receive at least 40 of cashback without really doing much I use it for my transport and everything else  Customer Service Customer service is not exactly necessary for DBS You know why Because all of their online services are more than sufficient,"['', 'cashback', 'card', 'as', 'a', 'cashback', 'card', 'it', 'is', 'really', 'very', 'useful', 'every', 'month', 'i', 'will', 'receive', 'at', 'least', '40', 'of', 'cashback', 'without', 'really', 'doing', 'much', 'i', 'use', 'it', 'for', 'my', 'transport', 'and', 'everything', 'else', 'customer', 'service', 'customer', 'service', 'is', 'not', 'exactly', 'necessary', 'for', 'dbs', 'you', 'know', 'why', 'because', 'all', 'of', 'their', 'online', 'services', 'are', 'more', 'than', 'sufficient']","['cashback', 'cashback', 'really', 'useful', 'every', 'month', 'receive', 'least', '40', 'cashback', 'without', 'really', 'much', 'transport', 'everything', 'else', 'customer', 'service', 'customer', 'service', 'exactly', 'necessary', 'dbs', 'know', 'online', 'services', 'sufficient']","['cashback', 'cashback', 'really', 'useful', 'every', 'month', 'receive', 'least', '40', 'cashback', 'without', 'really', 'much', 'transport', 'everything', 'else', 'customer', 'service', 'customer', 'service', 'exactly', 'necessary', 'dbs', 'know', 'online', 'service', 'sufficient']",cashback cashback really useful every month receive least 40 cashback without really much transport everything else customer service customer service exactly necessary dbs know online service sufficient
